pathway,pval,padj,log2err,ES,NES,size,leadingEdge,topGenes
GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN,0.00153708308429541,0.00823835950130607,0.45505986738723,0.617615538926522,1.20043983374254,192,DUSP5|GPR183|LIMS3|LIMS1|PEA15|FAS|SRGN|HLA-DRB1|ANXA1|PHTF2|IFI16|AHR|SLC2A3|PRDX1|TMEM64|RAPGEF1|EZR|EVI2B|PFKP|NABP1|LDHA|TUBB4B|GLIPR1|KLF6|SQOR|SMC6|CD74|ACOT9|SMAD3|TPM4|PLXNC1|CASK|PIEZO1|SEC11C|OSBPL3|AHNAK|GNAI2|ANXA2|STOM|RAP1GAP2|CD84|GLB1|EHD4|EPS15|TNIP1|CAPN2|COTL1|KLRB1|CTSA|AKIRIN2|DHRS7|RFTN1|CLDND1|TTYH2,"DUSP5, GPR183, LIMS3, LIMS1, PEA15"
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP,0.00531687566626502,0.020002948452543,0.407017918923954,0.601912325093983,1.16991799254158,192,CRISPLD2|CD86|SPRED1|SWAP70|SRGN|ACRBP|KYNU|ADGRE2|CLEC4E|CSF2RA|PTX3|CXCL5|TCF4|CYBRD1|DUSP6|PLA2G4A|WDFY4|GRK3|IL1RN|RUBCNL|GNG11|FGD4|TUBB1|MCEMP1|MAFB|ITPRIPL2|SHTN1|ATP8B4|PDGFC|FMNL2|IGKV1D-13|SLC46A2|RNASE2|MYOF|CYP27A1|STEAP4|KIR2DL3|FCGRT|B3GNT5|DOCK5|VSTM1|C5AR1|SLC31A2|MEF2C|IGFBP7|ATP6V0A1|QPCT,"CRISPLD2, CD86, SPRED1, SWAP70, SRGN"
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN,0.00113210881573487,0.00669373076487896,0.45505986738723,0.624689555673353,1.21277287220613,179,PTGS2|EREG|EVA1C|PLAUR|PID1|RABGEF1|BCL6|IL24|RCL1|PNP|CLEC4E|CD55|EMP1|IL22RA1|TGIF1|RBM17|FAM124A|SNX9|STK17B|CELF1|HK2|HSPA4L|CXCL8|UPP1|RALA|PTPRM|ADM|CARD6|CCL7|PELI2|CCDC71L|SH3BP5|ATP8B4|FMNL2|S100A6|BLOC1S1|ARHGEF3|MAGEB3|TRIOBP|CCDC50|PMS2P5|PMS2P2|NSMAF|CRBN|ACVR1B|GNG12|SSU72P8|TMPO|LRRC8D|IGFBP7|CAPN2,"PTGS2, EREG, EVA1C, PLAUR, PID1"
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP,0.00264537459909798,0.0123687764364735,0.431707695803346,0.615352716054165,1.19281809722209,173,PTGS2|EREG|LTBP1|TNFRSF10A|HLA-DRB1|THBS4|IER2|SERPINB8|PNP|SLC2A3|STX1A|SNX9|DNAJB11|BCL7B|MYO1E|CD59|HLA-DQA1|CD74|IRF1|HLA-DRA|OAF|UPB1|RALA|EIF1|GREM2|AK8|PPIF|CARD6|NME9|SH3BP5|VPS41|PHLDA2|ATP8B4|PDZK1|UGT2B28|DYNLT2B|ZNF267|GBP2|MYOF|RGS17|PLEKHO1|UBE2L6|ANKFN1|LAMTOR3|SIPA1L1|PSMD12,"PTGS2, EREG, LTBP1, TNFRSF10A, HLA-DRB1"
GSE11386_NAIVE_VS_MEMORY_BCELL_UP,0.00702717482176607,0.0239415354766743,0.407017918923954,0.605626556373008,1.1757639480063,179,SERPINB9|EPHA3|EFTUD2|KIF4A|ADGRE5|LYAR|MYO1G|PRDM1|SLC2A3|NPC1|EPAS1|BUB1|DAPK2|PTPN12|CDC37|ASPM|MPND|IDH3A|CDC25C|BUB1B|PPP3CA|IL2RA|MAP2K3|LSM4|F2RL2|KLRC1|SGO2|CRYBG1|CDC45|ATP6V1A|GALK2|SHCBP1|MELK|TSPAN2|MT2A|VPS45|PGM2L1|CEP55|RBM8A|CDK2|COX7A1|HSPA5|CDCA2|PYCARD|RRM2|NDC80|ECH1|PBK|CALM3|CENPF|CENPP|GOPC|CENPE|TOP2A|SF3B5|KIF15|UBE2T|KIF22|TRAPPC1|CDCA8|TUBB2A|CTSD|NCAPG|PPP1CA|KNL1|ADD1|DHX29,"SERPINB9, EPHA3, EFTUD2, KIF4A, ADGRE5"
GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN,0.00799606567442321,0.0259885470085323,0.380730400722792,0.604826096768423,1.174122631365,178,RGS1|DENND5A|ACSL5|MS4A14|SAMSN1|RPGR|CYTH1|PNP|PBDC1|CDKN1A|TP53BP2|CD55|HIVEP1|SPSB1|TMEM25|RAPGEF1|EHD1|HGS|PSMD11|IL15RA|MGLL|ETF1|IGFBP4|ITGAX|CDK17|UPP1|ZFYVE27|RETREG1|NME7|DOCK3|ATP6V1C1|TRIB1|ATP13A3|NIBAN2|NCAM1|FBXO42|IAH1|DUSP4|PMS2P2|SLC1A2|FMNL1|BIN3|SLAMF7|PIR|CCDC59|CCR5|CEBPG|FOXM1|MYO1B|PSMD14|LAMP3|TOP2A|ILF2|DNAJB12|PLAC8|ZNF584|GARS1|UST|FSD1L|FAM200A|MICALL2|SLC12A6|PISD|FAM131A|SMS|RUNX3|CD2|PIM1|TRA2B|TRIM10|HRH1|NRCAM|SERPINB1,"RGS1, DENND5A, ACSL5, MS4A14, SAMSN1"
GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN,2.13627346883417e-05,0.000406559544537503,0.575610261071129,0.659393546451932,1.28042919875233,182,PTGS2|RRS1|RABGEF1|ACSL5|BASP1|RPGR|FAM168B|MAP4K4|RELA|AIFM2|PNO1|BTG2|TAF3|SLFN5|CD83|ITPRIP|PAK1IP1|YARS1|LAMB3|FBXO28|MAMLD1|NABP1|RAI14|HGS|IPO4|MGLL|ALYREF|EPPK1|IGFBP4|ABL2|SNAI1|CCT6A|CD40|PXDC1|JOSD1|NOL9|PA2G4|JUNB|UPP1|GNL3|RETREG1|RBMX|HNRNPA0|CD109|ETS1|PFKFB3|TFRC|SLC22A3|ATP13A3|IFRD2|PRPF40B|LRRFIP2|FBXO42|IL1RAP|MREG|HNRNPC|BIN3|ZNF81|CCR5|TULP3|USP47|DGCR8,"PTGS2, RRS1, RABGEF1, ACSL5, BASP1"
GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP,0.00118733244766264,0.00690296382459709,0.45505986738723,0.619564020193422,1.2038484107127,189,SLC15A4|NUDT7|ANXA1|COG6|HK1|IL2RG|SLAIN1|GNG7|OMA1|FYB1|DECR1|ERRFI1|KLF4|MGST2|SDS|WIPF1|ST6GAL1|STARD13|LINC00324|PPP1CC|PAQR8|CORO1C|MCM6|ALDH6A1|RBL2|FAM102B|L3MBTL3|UBXN11|ZNF775|KAT2B|ING4|SLFN11|NTAQ1|ETFRF1|IDNK|TK2|ALAS1|MKRN1|IL18BP|ABHD2|GBP2|C4orf33|PGRMC1|RCBTB2|MIDEAS|PRCP|PLCL2|ZNF248|USP6NL|OSGEPL1|DOCK5|THNSL1|PYCARD|GINS1|ATP6V0A1|HPS4|RPS6KA5|TCN2|DIAPH1|RNLS|KIAA0513|RNF138,"SLC15A4, NUDT7, ANXA1, COG6, HK1"
GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN,0.00635792665045164,0.0225114961053782,0.407017918923954,0.600838147124446,1.16674392812382,183,ITGBL1|ANO5|CLEC4E|MAFF|LRRFIP1|CLEC2B|EVI2B|MALT1|PRXL2A|CD200|DECR1|EFEMP1|GUCY1B1|SDS|PLEKHG1|HLA-DQA1|CTSC|DHRS9|LAP3|TAGLN|ANKHD1|ST3GAL5|F2RL2|SLC38A2|LIN7B|NME7|CLN8|CAPS2|MBNL1|SMIM14|KAT2B|ATP6V1A|ALAS1|TUBA3D|PLA2G12A|ARHGEF3|SERTAD3|UBALD2|TRIM8|ZBTB46|HCG27|CREB5|SGTA|ITGAL|ATP6V0A1|IFI27|DTX3L|CEBPG|AKIRIN2|TCN2|ENTPD1,"ITGBL1, ANO5, CLEC4E, MAFF, LRRFIP1"
GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP,0.000137170466073809,0.0015949749658988,0.518848077743792,0.641607510122081,1.24591234803627,183,IMP4|SRGN|SAMSN1|BMP6|LYAR|GAR1|DKC1|PDPN|NPM1|DDX42|EIF2S1|LAS1L|RPIA|NIFK|NCL|HNRNPF|ZCCHC24|RBM17|NOL6|PPFIBP1|NOC2L|SEPTIN9|THAP10|GADD45B|LDHA|RIPPLY2|FFAR3|MRTO4|SLC5A6|SNHG16|SVIL|NOL9|PA2G4|RASAL2|GNL3|GALNT4|SRSF12|MED12L|GNAI3|MIEF1|NME9|DLGAP1-AS1|SSRP1|IFRD2|PUS1|PGRMC1|EIF3D|SLC1A2|SERBP1|HNRNPC|BCCIP|TMEM255B|TNIP1|LITAF|SIN3A|CAPN2|ZNF146|SNRNP40|LARS1|HCFC1R1|ILF2|IMPDH2|BCL7A|ZFR,"IMP4, SRGN, SAMSN1, BMP6, LYAR"
GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN,0.0187745797146894,0.047393654077703,0.352487857583619,0.590096797007881,1.14659190671339,189,DUSP5|LIMS3|AIFM2|PNP|TGM2|PRELID1|TMEM170A|RNPS1|BZW2|NHLRC3|RPF2|POLR1E|PFKFB4|LYSMD2|NOP2|EIF4H|ZFP57|EIF6|RAPGEF2|OGFOD1|ST3GAL5|XPO5|BEX5|RCC2|KIAA0930|PSMD3|RPS2|DAP|AK4|ANGEL1|PRPF19|MSMO1|IFNA16|IFRD2|ZDHHC4|RRP9|ZNF236|AARS1|EXOSC5|PTTG3P|C11orf1|USP6NL|LILRA5|CCR5|SLC25A32|QPCT|NAGA|MTHFD2|DTX3L|RUVBL1|TMEM229B|KTI12|PIGL|RNLS|FCHO1|AGAP11|ARL1,"DUSP5, LIMS3, AIFM2, PNP, TGM2"
GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN,2.49359427709029e-06,8.61616405530772e-05,0.627256739718528,0.674069472815642,1.30892733121958,182,ACSL4|NR4A3|PTGER2|PANX1|ACSL5|ERLEC1|EIF4A1|SPATS1|TGM2|SLC2A3|URB2|TSR1|STK40|PITPNB|ZNRF2|UTP11|NOP58|RPF2|RAD54L2|RIOK1|KIAA0040|GADD45B|LYSMD2|EIF4H|DBI|IGFBP4|BZW1|PLEKHG1|SLC5A6|JOSD1|CYP1A1|WDR4|XPO5|ZC3H12C|TEX10|MMAB|CSF1|PCBD1|MAP1LC3A|MFAP1|C19orf12|IFRD2|RAB21|MED1|SCAF4|LRRFIP2|YKT6|MACO1|EXOSC6|AARS1|SIPA1L1|BIN3|PIR|COX17|SLC25A32|C6orf58,"ACSL4, NR4A3, PTGER2, PANX1, ACSL5"
GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN,3.74905617751323e-07,2.05229232548814e-05,0.674962860011025,0.684560214020586,1.32946086934651,181,OGN|ACSL4|NR4A3|PANX1|DHX37|SMURF1|EIF4A1|GFPT2|GAR1|SEMA3C|DOCK4|UFM1|EPB41L5|CD83|NIFK|FIGN|HIVEP1|NOL6|NOC2L|PTPN12|MTA2|YBX3|NABP1|PSME3|CRIM1|IPO4|GNL2|SCGN|ALYREF|IGFBP4|GK3P|C1QTNF1|FFAR3|ABL2|FOSL2|P2RX7|C1orf198|IL6-AS1|RCC2|UPB1|EIF1|DCUN1D5|PPIF|ETS1|PRCC|SNRPD1|PRPF19|IFNA16|GEMIN4|RCAN1|RAB21|STPG1|USP42|PLEKHO2|SEC61B|NUP93|EXOSC6|AARS1|NUP88|PLAT|MRPL3|SLAMF7|EVA1A|ZNF81,"OGN, ACSL4, NR4A3, PANX1, DHX37"
GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP,0.0112840856707278,0.0333795175396392,0.380730400722792,0.601829689207766,1.16854917352714,184,IL1R1|SWAP70|SPAG16|CYTIP|MRM2|SRD5A1|FAM76B|ANO6|RNF170|EPHB2|GNG7|WDR54|VEZF1|IGF1R|PFKFB4|SNRK|MGST2|ST6GAL1|RFX3|LINC00324|PTPN4|ROGDI|CORO1C|ZNF19|THEM6|TBC1D24|MCOLN1|UBXN11|KAT2B|ZFP91|EDEM2|SLFN11|ARL15|EPS8|MKRN1|ZSCAN16|DPYD|GCHFR|KDM3B|HACE1|S1PR1|KAT8|CALHM2|SYNE1|CREB5|DBP|NDRG3|ATP6V0A1|ZNF467|KDM5B|GOPC|PIPOX|DSG2|PUS10|COX11|CBL|GOLPH3L|SRPK2|ATP11A|SLC7A8|TCF19|PRSS35|PCMTD2|RAB11FIP1|NUP214|HFE,"IL1R1, SWAP70, SPAG16, CYTIP, MRM2"
GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP,0.0163714885354388,0.0427219561567529,0.352487857583619,0.5913891712191,1.14881382457237,187,HGF|SET|SFPQ|LAPTM5|ZBED4|RASA3|NICN1|WDR54|CRISPLD1|MGST2|GLIPR1|BBS9|SNHG16|HNRNPM|NTPCR|HNRNPUL1|RBL2|METTL5|SERTAD2|RETREG1|CD4|BRD3OS|VAV2|TFAM|HDDC3|DDX46|SH3BGRL|VPS45|LEPR|ERN1|GNAI2|ARHGEF1|CRBN|ID3|CHMP1B|C1orf52|DOCK5|GLB1|CALHM2|CCDC59|PCYOX1|XYLT1|PEX5|UIMC1|TBC1D5|COTL1|PYM1|SLC35A1|IRAK4|KTI12|SULT1B1|GASK1B|GRSF1|MAGED1|UBE2D3,"HGF, SET, SFPQ, LAPTM5, ZBED4"
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP,0.0160711027559931,0.0422549447529404,0.352487857583619,0.607394279783731,1.170477962306,136,MOXD1|RIMKLA|PID1|ADAMTS4|ANXA1|SERPINB8|TCF7|CYBRD1|PM20D1|IFNLR1|TYROBP|SELP|TJP2|SHBG|WRAP73|SRGAP1|NCKAP5L|SNRPB|RNF152|PRRG2|ACAA2|GGTA1|MRPS31|ZFP90|HIP1|MED10|PIR|POM121L2|CAVIN1|DSCC1|ECH1|DAZAP2|CD8B|RPS4Y2|ALDH5A1|CRIP2|MIR99B,"MOXD1, RIMKLA, PID1, ADAMTS4, ANXA1"
GSE11924_TFH_VS_TH17_CD4_TCELL_DN,0.00539123635998424,0.0202358270769208,0.407017918923954,0.606927079753368,1.17993174553072,194,FGF7|WDR74|SLC43A3|DKC1|SLC16A6|PBDC1|TMEM237|DNAJC2|ACP6|HEATR1|ACAT1|PWP2|SEH1L|POLR1E|SLCO3A1|NCEH1|DHODH|DACH2|NOP2|CTNNBL1|FOXL1|NASP|ATPAF2|CCT6A|DCUN1D3|PSMD6|HAUS2|OGFRL1|PPAN|LSM4|ADGRA3|DHFR|F2RL2|UTP25|NOP56|RPL27A|SCFD1|COMMD9|PRDX4|DNAH6|PUM3|RAE1|PDGFC|CUL1|PEX12|CPNE2|NDE1|EFNB1|RAB3A|BCCIP|BOC|NDUFA2|DGCR8|VPS50|DSCC1|YTHDF2|NAT10|ARL1|CS|ECRG4|SMU1|CENPV|HCFC2|RETSAT|PRL|EME1,"FGF7, WDR74, SLC43A3, DKC1, SLC16A6"
GSE11924_TFH_VS_TH1_CD4_TCELL_DN,0.00695281388103516,0.023787998053654,0.407017918923954,0.603074455423793,1.17244182804027,194,ACSL4|TBX3|NPR3|ACSL5|RRP12|PTPN3|CMBL|HEATR1|DKK1|TTL|NOC2L|POLR1E|NABP1|MRPS2|C17orf75|PSMD11|NOP2|CCDC43|ATPAF2|EPOR|GNPNAT1|PSMD6|LAP3|PRPF4|AP1S1|SLC16A7|MMAB|SNRPD3|SCFD1|RAE1|EIF1AX|CADM1|MSRA|ZC3H8|BICD2|EFNB1|PFAS|BOC|DNAJC24|EPSTI1|GOLIM4|MTRF1L|USP43|REEP4|VPS50|TRIM44|YTHDF2|INAVA|CD8B|SMC1A|ARL1|PPIE|CENPV|RPL7A|NDUFB5|CYS1|JADE3|TSPAN7|RSPO2|NSFL1C,"ACSL4, TBX3, NPR3, ACSL5, RRP12"
GSE11924_TFH_VS_TH2_CD4_TCELL_DN,0.000128101558114849,0.00153344174726178,0.518848077743792,0.640161888745109,1.24451673310085,197,ACSL4|PTGER2|UCK2|GTPBP4|ACSL5|CSGALNACT2|RSPO3|LAMC2|COG6|TMEM237|DNAJC2|WDR43|PWP2|B3GALNT2|UTP11|ELAVL4|FOXL1|ATPAF2|EPOR|AJAP1|CCT6A|APLNR|PSMD6|HAUS2|PABPC4|SLC45A1|PPAN|IRAK1BP1|LSM4|TRIP10|SELP|MRS2|RIOK3|THYN1|MRPL57|RAE1|MMP19|DOCK10|NDUFB11|IFRD2|GNE|DENND2A|PEX12|PLAC8L1|DPYSL4|NLGN2|ANXA9|OR52N4|MCM10|TMEM178A|GALC|ZNRD2|SRL|VPS50,"ACSL4, PTGER2, UCK2, GTPBP4, ACSL5"
GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN,0.00360731540970511,0.0153626229686043,0.431707695803346,0.607374789103488,1.18053521146517,192,SLIT2|NR4A3|PDE3A|CXCL9|GRAMD2B|GFPT2|RMDN3|PNP|CDKN1A|PMP22|CD83|ABTB2|NABP1|PPM1K|CSRNP1|SCARA3|EPHX2|NRIP3|IL4R|SPRR2A|RAPGEF2|TWIST1|UPP1|NFKBIB|CASK|SCN11A|CD69|PHLDA2|RPH3A|TRIB1|MT2A|C19orf12|FGF9|UPK3BL1|TPX2|COMP|RGL3|MAD2L1BP|UBE2L6|AARS1|SH3BP4|NEU1|ZNF444|EHD4|ROCK1|SCG3|ARHGAP10|DTX3L|NAB1|RIPK1|DYRK1A|USP7|SLC22A15|HMOX2|MRPL55|LRRC75B|FZD4|MINAR1|LIPH,"SLIT2, NR4A3, PDE3A, CXCL9, GRAMD2B"
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN,0.00275636756477388,0.012668889410923,0.431707695803346,0.611674669091721,1.1890662925216,198,SLIT2|FGF7|NAP1L1|IGFBP6|NCS1|CEMIP|BYSL|FHL2|GFPT2|SEMA3C|KITLG|SRFBP1|FKBP14|DUSP1|ANKRD39|S100A16|IPO4|MMP2|DRG2|DPEP1|ABL2|TWIST1|NPLOC4|KLK10|TBC1D19|FAM114A1|BRD3OS|ZNF334|RNPC3|FBXO3|KBTBD2|FAF2|SH3BP5|IREB2|CSF1|HIBCH|MT2A|MED13|PLPP4|COPZ2|DOC2B|LIN7A|CC2D2B|STEAP4|ZKSCAN1|ARHGAP29|TEAD3|BOC|PLPP5|P3H3|PLD2|MTMR11|CCN4|PCDHB15|AHDC1,"SLIT2, FGF7, NAP1L1, IGFBP6, NCS1"
GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN,0.0020164162653316,0.0100862218118024,0.431707695803346,0.613140948178022,1.19198625093519,197,DUSP5|SERPINE2|FHL2|CHL1|IL7R|ATP2A3|AMACR|GAS2|FBXL2|ITGA2|KLRK1|DYRK2|KCNAB2|BRD9|BCL7B|S100A10|CYB5R2|NASP|PTPN4|NAA38|ITSN2|IKZF1|PTK2B|NR0B1|BMS1|KMT2E|ANKRD28|LEF1|ETS1|PPIG|NRIP1|SNX33|TRAF3IP1|MFAP1|OSBPL3|UBASH3A|IPO11|WDR82|GSAP|YPEL1|MYLIP|TRIM8|TCOF1|MTURN|LAMTOR3|DDX47|NSD3|EPSTI1|CAPN2|SEMA4A|SMC3|TBL2|SRCAP|TLK1|MOSMO|RNF138|HAUS3|RTF1|PRKAG1|RORA|CYP17A1,"DUSP5, SERPINE2, FHL2, CHL1, IL7R"
GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_UP,0.00253438170945597,0.0120346078834985,0.431707695803346,0.614352757588942,1.19436806465795,194,ADAMTS9|SOCS3|LTV1|BASP1|THBS4|AHR|RCL1|NECTIN3|TGM2|CTPS1|MAFF|RSL1D1|EBNA1BP2|MFSD2A|UTP3|SRRT|LAMA2|CGAS|EHD1|KCNG1|BST2|IPO4|DHODH|SMYD5|CYB5R2|CSRNP1|DDX20|ISY1|TM4SF1|NOL9|TBC1D24|ANKRD28|IFI27L2|KDELR3|CRIP3|NRIP1|RBM19|TUBG1|CADM1|CABP4|PECR|PUS1|TM4SF20|SCAF4|UBALD2|SLC25A20|MREG|GNG12|COX17|DAZAP1|TMEM178A|HSH2D|FLNC|CISH|MTHFD2|SNHG3|PASK|XPO4,"ADAMTS9, SOCS3, LTV1, BASP1, THBS4"
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP,0.0175730331203471,0.0449899197910305,0.352487857583619,0.589481440801083,1.14586500823276,195,CLMP|C1S|SERPINE2|RABGEF1|SLC24A3|SAMSN1|SLC9B2|SASH1|LHFPL2|DSCAML1|PI15|LUZP1|CGAS|BST2|TAC1|PPM1K|CLIC4|POP1|DDX20|JMJD6|HLA-E|MAX|LPXN|IL2RA|RBM15|CDC42EP2|COX18|NR0B1|RELB|LYVE1|SELENOW|CRYAB|C19orf12|SH3BP2|TCOF1|HSPA5|WBP4|PFAS|EHD4|NUP210|NAT14|LITAF|APOC1,"CLMP, C1S, SERPINE2, RABGEF1, SLC24A3"
GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP,0.00368131098111713,0.0154882099309177,0.431707695803346,0.607914097751518,1.18169537564782,195,ERO1B|SLC15A4|RASSF2|PES1|DDX18|GRAMD2B|ABCE1|PNO1|STAU2|LAS1L|STX1A|SNX9|WDFY4|FST|KRT222|TXNDC16|SMYD5|CSRNP1|MAP3K20|HSD17B7|KIF12|MYO1E|PARD3|LPXN|UAP1|CPVL|THEM6|CXCL13|WASHC4|VAV2|ANKRD28|ZMYM3|MINDY1|CRIP3|TFRC|AKR7A2|FAM83G|NOTCH2|INSIG1|RBM19|ARPC5L|HSDL1|GRB2|FGGY|MYOF|ALDOC|PAN2|CYP27A1|NKIRAS2|PNISR|PCP4|MRPL1|MEF2C|SLC25A19|EGFL6|ZFP36L1|PLIN3|HIF1A|BPHL|RFTN1|CHD2|BDH1|CDIP1|FASTKD2|RIN2|NSF|PMEPA1|C19orf48|HBB|GGT6|SLC39A11|TSPAN13|MAP3K14|DDX59|ABCA5,"ERO1B, SLC15A4, RASSF2, PES1, DDX18"
GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_DN,0.000929622754817741,0.00595937113351584,0.477270815362862,0.621855744746464,1.20879588186042,195,IL18R1|MOXD1|PANX1|RRP1B|LTV1|FHL2|CTPS1|SPRY2|WDR3|EMP1|ABRACL|RHOQ|GRAMD4|INTS11|UTP4|FYB1|DYRK2|PSME3|RIOK1|ERRFI1|TTPAL|RBM28|TXNL4B|ZNRF3|CFAP298|DIMT1|NTPCR|CACNG5|KLRC3|RBL2|SELENOP|NME7|INTS12|UBXN11|TIMM50|NCALD|RAD54B|DLGAP1-AS1|AKAP8|METRN|DUT|NIBAN2|UNC79|SLC7A9|DNAI4|LRP12|BAIAP3|HACD3|SH2D1B|ZNF7|FBP1|NAA16|ITGAL|USP43|CD247|CYP39A1|PASK|WDR75|ILF2|COX11|ORC1|SSBP2|ABCB6|ABLIM1|ITK|PECAM1|ERI1|NSUN5|CNOT6L|C19orf48|MLLT6,"IL18R1, MOXD1, PANX1, RRP1B, LTV1"
GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_UP,0.00993898386945648,0.0305313552408524,0.380730400722792,0.597894214846657,1.16237088128184,194,SLIT2|TBX3|IL13RA2|C1R|LTBP1|HS6ST2|PES1|SPATS1|ROBO2|DPP9|FIGN|TBC1D32|PTPN12|PLCXD3|TASOR2|RAD17|IPO4|EFEMP1|BUB1B|RGS9|XPO5|GMPS|DUS3L|CXCL13|PLXNC1|CDH8|SEC14L2|PIEZO1|CCNA2|DTNB|OSBPL3|KCNH5|COG4|PLEKHO2|KLC3|GPM6A|C2CD2|NPB|ARHGAP5|TSGA10|NAP1L3|CAPN2|LAD1|HAUS8|TM6SF2|EPHA5|TMEM43|TBRG4|EDN3|CDH1|FARSA|TPBG|DZANK1|MFSD2B|SMTN|KHNYN|FOCAD|ZNF420|CCP110,"SLIT2, TBX3, IL13RA2, C1R, LTBP1"
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN,0.00620920493562729,0.022145861234536,0.407017918923954,0.60487199312069,1.17593643532196,194,HADH|DCK|LIMS4|COG6|AACS|STX6|MEGF9|SCRN3|TAF5L|ELK4|PLEKHA6|CELF1|TMEM135|ANKRD23|PRXL2A|MAN1C1|DDX3X|PDE4DIP|RFX3|APPL2|BBS9|PPP3CA|TEX10|FAM120C|RBMX|TRMT6|ZNF546|PTPRN|RNPC3|VAT1|MICU3|DAP|LAIR1|CLIP1|WDR6|MFAP1|DDX46|FAM98C|OXCT1|GSTM4|CDC42SE1|CNOT2|FUT8|CCDC115|TENT5A|PHLDB2|ACAA2|CSRNP2|IQCE|DOCK5|CALHM2|PDE8B|DBP|CAPN2|IFI27|VPS37A|LCA5|COQ10A|TBC1D4|ARHGEF4|RNF138|CAPNS2|PECAM1|PPP2R5A|TRIM23|CIRBP|ALDH9A1|SCPEP1|CBLL1|ADD1|MXRA7|TPO|NFATC3,"HADH, DCK, LIMS4, COG6, AACS"
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP,0.00799606567442321,0.0259885470085323,0.380730400722792,0.601670759721118,1.16971289210068,194,KIT|SLC35B4|EMP3|STX11|RPGR|ANXA1|GLRA1|ELK3|CPEB2|JAK1|PTPRE|SLCO3A1|DYRK2|PDE1C|GLIPR1|ARHGAP21|COX19|AGO2|CALCRL|GALNT2|VPS26C|EXOC5|RBL2|SELENOP|RUNDC3B|OCIAD2|KCNQ3|CRYBG1|SPACA9|FRMD4A|ERAP1|RNF182|NRIP1|ICA1L|SNAP91|SCOC|MBD5|GAREM1|UBASH3A|TJP1|S100A6|SIDT1|AHNAK|LEPROTL1|ERN1|COPZ2|ZFP36L2|FBLN7|RBFOX3|CTNNA1|PLD1|CISH|MTA3|HROB|GPR65|ADIPOR2|ATP11A|CYP17A1|ITK|RAP2B|SH3RF1|ELOVL1|TMEM71|CNOT6L|ICA1|ADD1|NAPEPLD|EML3|C15orf40|CD2|PLS3|RNASEL|S100A1|NUP50|GGH|RTL8C|OR11H4|TMPRSS3|SLC20A1|MPZL2,"KIT, SLC35B4, EMP3, STX11, RPGR"
GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP,0.0157707171400236,0.0419404661060017,0.352487857583619,0.588960615510512,1.14497289494941,193,IRAK2|NAP1L1|BASP1|EDARADD|JCHAIN|TMEM17|FAM76B|ZCCHC24|SNX9|WDFY4|VAV3|INO80|HEXB|PPM1K|TTPAL|COPG2|UTP20|ZNF512|ATL1|UTP14A|KCNJ1|GNL3|DUS3L|ANKLE2|MSH3|CRIP3|NNT|SHTN1|HMGCLL1|NOTCH2|EPS8|RAB39A|PLD4|CNOT2|MTRR|FOXO3|HMGN3|SLC1A2|GPM6A|TDRD7|WFS1|ZFP90|IRAG2|HNF1A|PFAS|FAM117A|DBP|AGTPBP1|REG3A|TPST1,"IRAK2, NAP1L1, BASP1, EDARADD, JCHAIN"
